index,Release_Week,Region,Week,Sites_Reporting,Total_Patient_Visits,Total_ILI,Perc_Unweighted_ILI,Perc_Weighted_ILI
4799,1016,National,200938,1326,655273,24403,3.724,4.189
4800,1016,National,200939,1344,656827,27971,4.259,4.869
4801,1016,National,200940,2011,836858,47145,5.634,6.083
4802,1016,National,200941,2080,843647,55670,6.599,7.033
4803,1016,National,200942,2102,881794,66229,7.511,7.69
4804,1016,National,200943,2118,880110,64314,7.307,7.516
4805,1016,National,200944,2132,875379,54689,6.247,6.62
4806,1016,National,200945,2122,837680,41110,4.908,5.2
4807,1016,National,200946,2095,830982,31483,3.789,4.043
4808,1016,National,200947,2087,639049,22031,3.447,3.523
4809,1016,National,200948,2051,798897,21628,2.707,2.733
4810,1016,National,200949,2016,757183,18697,2.469,2.474
4811,1016,National,200950,1938,706390,16186,2.291,2.333
4812,1016,National,200951,1862,518855,13762,2.652,2.581
4813,1016,National,200952,1867,564456,15074,2.671,2.569
4814,1016,National,201001,1927,701292,13914,1.984,1.886
4815,1016,National,201002,1937,746211,13517,1.811,1.851
4816,1016,National,201003,1977,740438,14069,1.9,1.861
4817,1016,National,201004,1949,757402,14288,1.886,1.934
4818,1016,National,201005,1911,741641,15110,2.037,2.043
4819,1016,National,201006,1901,730935,14828,2.029,2.075
4820,1016,National,201007,1854,729955,14229,1.949,1.891
4821,1016,National,201008,1909,783878,15634,1.994,1.931
4822,1016,National,201009,1860,740192,13819,1.867,1.887
4823,1016,National,201010,1843,740850,13782,1.86,1.865
4824,1016,National,201011,1817,706982,12181,1.723,1.746
4825,1016,National,201012,1788,710618,10783,1.517,1.54
4826,1016,National,201013,1710,664091,9792,1.474,1.525
4827,1016,National,201014,1621,642104,7686,1.197,1.213
4828,1016,National,201015,1523,631273,7262,1.15,1.176
4829,1016,National,201016,1166,511657,5608,1.096,1.048
4830,1016,Region 1,200935,96,64093,257,0.401,0.628
4831,1016,Region 1,200936,96,53552,265,0.495,0.838
4832,1016,Region 1,200937,99,73590,478,0.65,1.049
4833,1016,Region 1,200938,101,76099,622,0.817,1.069
4834,1016,Region 1,200939,102,73743,614,0.833,1.165
4835,1016,Region 1,200940,133,40591,665,1.638,1.626
4836,1016,Region 1,200941,145,38368,930,2.424,2.507
4837,1016,Region 1,200942,146,41669,1883,4.519,4.468
4838,1016,Region 1,200943,148,45199,3222,7.128,6.211
4839,1016,Region 1,200944,152,47875,4703,9.823,9.688
4840,1016,Region 1,200945,148,44846,3365,7.503,7.471
4841,1016,Region 1,200946,155,45824,2273,4.96,4.903
4842,1016,Region 1,200947,151,27742,861,3.104,2.828
4843,1016,Region 1,200948,152,39966,775,1.939,1.97
4844,1016,Region 1,200949,155,40778,595,1.459,1.324
4845,1016,Region 1,200950,138,36092,434,1.202,1.104
4846,1016,Region 1,200951,139,22963,270,1.176,1.058
4847,1016,Region 1,200952,135,23827,267,1.121,1.127
4848,1016,Region 1,201001,138,31688,276,0.871,0.782
4849,1016,Region 1,201002,143,33169,235,0.708,0.633
4850,1016,Region 1,201003,145,34582,276,0.798,0.789
4851,1016,Region 1,201004,143,37935,299,0.788,0.772
4852,1016,Region 1,201005,142,38118,350,0.918,0.844
4853,1016,Region 1,201006,141,36194,324,0.895,0.787
4854,1016,Region 1,201007,138,33120,365,1.102,0.986
4855,1016,Region 1,201008,136,35413,286,0.808,0.819
4856,1016,Region 1,201009,137,35183,234,0.665,0.66
4857,1016,Region 1,201010,135,33760,225,0.666,0.75
4858,1016,Region 1,201011,132,32601,183,0.561,0.51
4859,1016,Region 1,201012,131,34437,187,0.543,0.52
4860,1016,Region 1,201013,129,32778,191,0.583,0.58
4861,1016,Region 1,201014,120,33014,246,0.745,0.652
4862,1016,Region 1,201015,111,29896,161,0.539,0.591
4863,1016,Region 1,201016,82,18939,43,0.227,0.262
4864,1016,Region 2,200935,53,89896,1426,1.586,2.69
4865,1016,Region 2,200936,59,91248,1775,1.945,4.108
4866,1016,Region 2,200937,56,95006,1828,1.924,3.253
4867,1016,Region 2,200938,56,100622,2133,2.12,2.92
4868,1016,Region 2,200939,57,94551,1904,2.014,2.491
4869,1016,Region 2,200940,186,117207,2397,2.045,2.151
4870,1016,Region 2,200941,194,109925,2738,2.491,3.277
4871,1016,Region 2,200942,206,125592,4776,3.803,5.726
4872,1016,Region 2,200943,202,128798,6321,4.908,7.962
4873,1016,Region 2,200944,206,126771,6258,4.936,8.125
4874,1016,Region 2,200945,208,129536,6129,4.732,6.53
4875,1016,Region 2,200946,200,127634,5010,3.925,4.754
4876,1016,Region 2,200947,199,107569,4325,4.021,4.152
4877,1016,Region 2,200948,199,121721,3846,3.16,2.869
4878,1016,Region 2,200949,190,113317,3340,2.947,2.808
4879,1016,Region 2,200950,192,112213,3172,2.827,2.366
4880,1016,Region 2,200951,182,92184,2707,2.937,2.336
4881,1016,Region 2,200952,184,97694,3000,3.071,2.313
4882,1016,Region 2,201001,178,108387,2326,2.146,1.658
4883,1016,Region 2,201002,179,109180,2257,2.067,1.819
4884,1016,Region 2,201003,189,112653,2418,2.146,1.879
4885,1016,Region 2,201004,184,109899,2066,1.88,1.643
4886,1016,Region 2,201005,174,109074,2161,1.981,1.512
4887,1016,Region 2,201006,172,106123,2195,2.068,1.775
4888,1016,Region 2,201007,169,107720,2014,1.87,1.668
4889,1016,Region 2,201008,173,102098,1705,1.67,1.543
4890,1016,Region 2,201009,177,104466,1412,1.352,1.241
4891,1016,Region 2,201010,165,103826,1479,1.424,1.386
4892,1016,Region 2,201011,161,104598,1694,1.62,1.426
4893,1016,Region 2,201012,156,105720,1616,1.529,1.465
4894,1016,Region 2,201013,151,95663,1490,1.558,1.395
4895,1016,Region 2,201014,128,98983,1194,1.206,0.93
4896,1016,Region 2,201015,121,104264,1381,1.325,1.342
4897,1016,Region 2,201016,70,97282,1387,1.426,1.154
4898,1016,Region 3,200935,169,82952,1318,1.589,1.7
4899,1016,Region 3,200936,176,91810,2159,2.352,2.949
4900,1016,Region 3,200937,177,102794,2961,2.881,3.568
4901,1016,Region 3,200938,170,95666,3349,3.501,3.983
4902,1016,Region 3,200939,172,88682,3578,4.035,4.021
4903,1016,Region 3,200940,208,110594,6445,5.828,6.074
4904,1016,Region 3,200941,227,127886,9291,7.265,6.939
4905,1016,Region 3,200942,242,132575,15929,12.015,10.222
4906,1016,Region 3,200943,245,134308,16520,12.3,10.53
4907,1016,Region 3,200944,250,125656,11369,9.048,8.328
4908,1016,Region 3,200945,252,119426,7475,6.259,5.616
4909,1016,Region 3,200946,248,117276,4816,4.107,3.85
4910,1016,Region 3,200947,245,87114,2876,3.301,3.082
4911,1016,Region 3,200948,237,101691,2598,2.555,2.233
4912,1016,Region 3,200949,236,101130,2505,2.477,2.257
4913,1016,Region 3,200950,221,92424,2271,2.457,2.198
4914,1016,Region 3,200951,216,80164,2164,2.699,2.71
4915,1016,Region 3,200952,219,86118,2203,2.558,2.339
4916,1016,Region 3,201001,225,97747,2136,2.185,1.996
4917,1016,Region 3,201002,224,99586,1857,1.865,1.842
4918,1016,Region 3,201003,225,99992,1813,1.813,1.579
4919,1016,Region 3,201004,230,99732,1918,1.923,1.682
4920,1016,Region 3,201005,216,90909,1633,1.796,1.645
4921,1016,Region 3,201006,221,84650,1385,1.636,1.645
4922,1016,Region 3,201007,217,94611,1383,1.462,1.275
4923,1016,Region 3,201008,217,98275,1473,1.499,1.319
4924,1016,Region 3,201009,210,98614,1628,1.651,1.517
4925,1016,Region 3,201010,204,96856,1597,1.649,1.55
4926,1016,Region 3,201011,205,99500,1506,1.514,1.479
4927,1016,Region 3,201012,209,101062,1364,1.35,1.227
4928,1016,Region 3,201013,192,90955,1240,1.363,1.264
4929,1016,Region 3,201014,181,91239,995,1.091,1.058
4930,1016,Region 3,201015,174,89240,932,1.044,1.077
4931,1016,Region 3,201016,144,82581,923,1.118,0.918
4932,1016,Region 4,200935,344,130948,9723,7.425,6.595
4933,1016,Region 4,200936,341,127745,9621,7.531,6.769
4934,1016,Region 4,200937,356,151133,9874,6.533,6.401
4935,1016,Region 4,200938,333,136135,8403,6.173,5.89
4936,1016,Region 4,200939,345,135784,8320,6.127,6.225
4937,1016,Region 4,200940,450,170236,10831,6.362,6.186
4938,1016,Region 4,200941,449,177520,9858,5.553,5.316
4939,1016,Region 4,200942,446,176099,9157,5.2,4.884
4940,1016,Region 4,200943,458,178984,9394,5.249,4.947
4941,1016,Region 4,200944,445,174885,7836,4.481,4.331
4942,1016,Region 4,200945,439,166670,6395,3.837,3.653
4943,1016,Region 4,200946,442,167388,5596,3.343,3.202
4944,1016,Region 4,200947,440,127553,4287,3.361,3.012
4945,1016,Region 4,200948,430,161825,4546,2.809,2.655
4946,1016,Region 4,200949,415,152910,3636,2.378,2.266
4947,1016,Region 4,200950,402,143162,3526,2.463,2.208
4948,1016,Region 4,200951,380,98411,2957,3.005,2.449
4949,1016,Region 4,200952,400,112531,3245,2.884,2.356
4950,1016,Region 4,201001,431,141118,2907,2.06,1.682
4951,1016,Region 4,201002,417,150481,2746,1.825,1.678
4952,1016,Region 4,201003,422,147771,3043,2.059,1.909
4953,1016,Region 4,201004,416,151706,2966,1.955,1.859
4954,1016,Region 4,201005,419,143262,3331,2.325,2.085
4955,1016,Region 4,201006,429,155024,3402,2.194,1.878
4956,1016,Region 4,201007,416,149706,3373,2.253,2.079
4957,1016,Region 4,201008,440,176978,4268,2.412,2.034
4958,1016,Region 4,201009,422,156375,3604,2.305,1.915
4959,1016,Region 4,201010,431,153839,4010,2.607,2.16
4960,1016,Region 4,201011,430,151105,3291,2.178,1.876
4961,1016,Region 4,201012,413,151707,2778,1.831,1.623
4962,1016,Region 4,201013,401,141398,2315,1.637,1.557
4963,1016,Region 4,201014,375,131115,1670,1.274,1.24
4964,1016,Region 4,201015,361,130508,1513,1.159,1.187
4965,1016,Region 4,201016,311,118622,1441,1.215,1.123
4966,1016,Region 5,200935,202,82442,1583,1.92,1.808
4967,1016,Region 5,200936,211,84386,2150,2.548,2.403
4968,1016,Region 5,200937,210,93464,2307,2.468,2.369
4969,1016,Region 5,200938,209,91887,2279,2.48,2.273
4970,1016,Region 5,200939,200,90291,2519,2.79,2.442
4971,1016,Region 5,200940,281,112164,4968,4.429,4.041
4972,1016,Region 5,200941,280,112101,7209,6.431,5.938
4973,1016,Region 5,200942,285,120552,11234,9.319,9.072
4974,1016,Region 5,200943,292,121064,10959,9.052,8.832
4975,1016,Region 5,200944,291,114373,8751,7.651,7.453
4976,1016,Region 5,200945,295,112037,6313,5.635,5.378
4977,1016,Region 5,200946,286,107387,4132,3.848,3.641
4978,1016,Region 5,200947,279,78350,2310,2.948,2.664
4979,1016,Region 5,200948,267,99551,1988,1.997,1.867
4980,1016,Region 5,200949,263,91625,1880,2.052,1.853
4981,1016,Region 5,200950,268,90950,1429,1.571,1.475
4982,1016,Region 5,200951,251,64283,1454,2.262,1.845
4983,1016,Region 5,200952,246,62886,1417,2.253,1.931
4984,1016,Region 5,201001,247,82087,1358,1.654,1.404
4985,1016,Region 5,201002,250,88383,1239,1.402,1.199
4986,1016,Region 5,201003,265,91784,1323,1.441,1.242
4987,1016,Region 5,201004,259,92003,1317,1.431,1.217
4988,1016,Region 5,201005,262,93690,1440,1.537,1.352
4989,1016,Region 5,201006,254,90004,1492,1.658,1.433
4990,1016,Region 5,201007,249,89896,1405,1.563,1.305
4991,1016,Region 5,201008,251,92763,1144,1.233,1.118
4992,1016,Region 5,201009,240,88762,1025,1.155,1.049
4993,1016,Region 5,201010,242,88478,885,1.0,0.905
4994,1016,Region 5,201011,237,84986,879,1.034,0.898
4995,1016,Region 5,201012,222,78311,715,0.913,0.829
4996,1016,Region 5,201013,218,77606,688,0.887,0.775
4997,1016,Region 5,201014,210,79004,628,0.795,0.699
4998,1016,Region 5,201015,199,80803,659,0.816,0.67
4999,1016,Region 5,201016,158,65815,395,0.6,0.524
5000,1016,Region 6,200935,143,51585,3982,7.719,4.724
5001,1016,Region 6,200936,135,49049,3365,6.86,5.503
5002,1016,Region 6,200937,142,57754,5142,8.903,7.294
5003,1016,Region 6,200938,132,41479,3445,8.305,7.604
5004,1016,Region 6,200939,136,54235,5353,9.87,9.462
5005,1016,Region 6,200940,209,76441,9134,11.949,12.841
5006,1016,Region 6,200941,213,68479,9027,13.182,13.391
5007,1016,Region 6,200942,205,71092,7782,10.946,11.378
5008,1016,Region 6,200943,204,67191,5815,8.654,9.158
5009,1016,Region 6,200944,219,84393,5604,6.64,6.698
5010,1016,Region 6,200945,208,68576,4183,6.1,6.428
5011,1016,Region 6,200946,203,63371,3502,5.526,5.816
5012,1016,Region 6,200947,213,60034,2740,4.564,4.382
5013,1016,Region 6,200948,207,74605,3018,4.045,3.91
5014,1016,Region 6,200949,208,72499,2749,3.792,3.563
5015,1016,Region 6,200950,194,56702,1985,3.501,3.546
5016,1016,Region 6,200951,193,46743,1750,3.744,3.397
5017,1016,Region 6,200952,188,58924,2051,3.481,3.126
5018,1016,Region 6,201001,201,76359,2060,2.698,2.386
5019,1016,Region 6,201002,204,82391,2474,3.003,2.848
5020,1016,Region 6,201003,200,80930,2314,2.859,2.529
5021,1016,Region 6,201004,193,77442,2168,2.8,2.574
5022,1016,Region 6,201005,184,75064,2371,3.159,2.796
5023,1016,Region 6,201006,189,77339,2110,2.728,2.464
5024,1016,Region 6,201007,175,84220,2506,2.976,2.604
5025,1016,Region 6,201008,189,88381,2771,3.135,2.583
5026,1016,Region 6,201009,181,83273,2439,2.929,2.643
5027,1016,Region 6,201010,183,84899,2439,2.873,2.651
5028,1016,Region 6,201011,176,73051,1690,2.313,1.933
5029,1016,Region 6,201012,184,78378,1663,2.122,1.894
5030,1016,Region 6,201013,178,72910,1388,1.904,1.705
5031,1016,Region 6,201014,175,66589,1091,1.638,1.372
5032,1016,Region 6,201015,170,68929,955,1.385,1.23
5033,1016,Region 6,201016,108,32293,538,1.666,1.465
5034,1016,Region 7,200935,55,13610,516,3.791,4.14
5035,1016,Region 7,200936,60,15278,610,3.993,4.479
5036,1016,Region 7,200937,56,13911,652,4.687,5.121
5037,1016,Region 7,200938,60,17778,933,5.248,4.945
5038,1016,Region 7,200939,61,19431,1002,5.157,4.729
5039,1016,Region 7,200940,126,36433,2602,7.142,6.895
5040,1016,Region 7,200941,127,37261,3877,10.405,10.295
5041,1016,Region 7,200942,130,39132,4409,11.267,11.313
5042,1016,Region 7,200943,133,37981,3135,8.254,8.298
5043,1016,Region 7,200944,130,36378,2500,6.872,7.085
5044,1016,Region 7,200945,127,35174,1701,4.836,4.989
5045,1016,Region 7,200946,126,33321,977,2.932,2.88
5046,1016,Region 7,200947,130,26689,674,2.525,2.637
5047,1016,Region 7,200948,131,34779,748,2.151,2.406
5048,1016,Region 7,200949,128,29623,570,1.924,2.269
5049,1016,Region 7,200950,125,29853,447,1.497,1.548
5050,1016,Region 7,200951,124,19579,357,1.823,1.929
5051,1016,Region 7,200952,117,21242,374,1.761,1.906
5052,1016,Region 7,201001,117,23334,406,1.74,1.749
5053,1016,Region 7,201002,124,30493,349,1.145,1.076
5054,1016,Region 7,201003,127,30861,462,1.497,1.551
5055,1016,Region 7,201004,122,30182,439,1.455,1.391
5056,1016,Region 7,201005,124,32417,674,2.079,1.909
5057,1016,Region 7,201006,123,32019,691,2.158,2.11
5058,1016,Region 7,201007,123,32748,707,2.159,2.171
5059,1016,Region 7,201008,126,33870,650,1.919,1.713
5060,1016,Region 7,201009,124,32538,764,2.348,2.263
5061,1016,Region 7,201010,120,31379,542,1.727,1.598
5062,1016,Region 7,201011,120,28285,548,1.937,1.981
5063,1016,Region 7,201012,115,28803,364,1.264,1.386
5064,1016,Region 7,201013,110,26919,311,1.155,1.169
5065,1016,Region 7,201014,111,29222,288,0.986,0.99
5066,1016,Region 7,201015,92,25019,215,0.859,0.841
5067,1016,Region 7,201016,84,20918,140,0.669,0.591
5068,1016,Region 8,200935,73,37704,320,0.849,0.692
5069,1016,Region 8,200936,70,34102,522,1.531,1.384
5070,1016,Region 8,200937,70,37783,779,2.062,1.895
5071,1016,Region 8,200938,70,37425,922,2.464,2.234
5072,1016,Region 8,200939,70,39445,1570,3.98,3.886
5073,1016,Region 8,200940,104,57408,3783,6.59,6.229
5074,1016,Region 8,200941,112,58392,5133,8.791,8.301
5075,1016,Region 8,200942,114,59815,5110,8.543,8.515
5076,1016,Region 8,200943,109,50253,3074,6.117,6.036
5077,1016,Region 8,200944,106,51755,2593,5.01,4.792
5078,1016,Region 8,200945,105,52639,1537,2.92,2.869
5079,1016,Region 8,200946,102,51637,1243,2.407,2.424
5080,1016,Region 8,200947,105,41023,858,2.092,2.052
5081,1016,Region 8,200948,103,52479,953,1.816,1.689
5082,1016,Region 8,200949,101,47136,757,1.606,1.468
5083,1016,Region 8,200950,100,48510,687,1.416,1.295
5084,1016,Region 8,200951,85,30031,441,1.468,1.503
5085,1016,Region 8,200952,93,34590,536,1.55,1.376
5086,1016,Region 8,201001,92,47733,536,1.123,1.01
5087,1016,Region 8,201002,95,46905,410,0.874,0.829
5088,1016,Region 8,201003,97,48539,660,1.36,1.261
5089,1016,Region 8,201004,97,52290,819,1.566,1.418
5090,1016,Region 8,201005,93,51492,760,1.476,1.523
5091,1016,Region 8,201006,88,50213,754,1.502,1.371
5092,1016,Region 8,201007,75,43689,624,1.428,1.461
5093,1016,Region 8,201008,92,54338,843,1.551,1.458
5094,1016,Region 8,201009,91,54423,584,1.073,1.02
5095,1016,Region 8,201010,93,52275,590,1.129,1.031
5096,1016,Region 8,201011,90,47052,517,1.099,1.045
5097,1016,Region 8,201012,92,48699,518,1.064,0.889
5098,1016,Region 8,201013,88,43944,447,1.017,0.892
5099,1016,Region 8,201014,90,45332,414,0.913,0.793
5100,1016,Region 8,201015,83,43538,383,0.88,0.739
5101,1016,Region 8,201016,69,34825,149,0.428,0.465
5102,1016,Region 9,200935,187,50225,1397,2.781,2.918
5103,1016,Region 9,200936,186,48339,1497,3.097,3.371
5104,1016,Region 9,200937,182,54904,1743,3.175,3.608
5105,1016,Region 9,200938,156,49087,1810,3.687,3.352
5106,1016,Region 9,200939,158,50606,2332,4.608,4.966
5107,1016,Region 9,200940,248,96336,4715,4.894,5.997
5108,1016,Region 9,200941,267,95835,5889,6.145,7.261
5109,1016,Region 9,200942,263,97307,4390,4.511,5.953
5110,1016,Region 9,200943,262,99306,4631,4.663,6.508
5111,1016,Region 9,200944,270,96761,4256,4.398,6.343
5112,1016,Region 9,200945,273,91763,3359,3.661,5.165
5113,1016,Region 9,200946,272,101184,3482,3.441,4.582
5114,1016,Region 9,200947,264,72586,2869,3.953,5.429
5115,1016,Region 9,200948,264,96446,2867,2.973,3.937
5116,1016,Region 9,200949,260,94296,2445,2.593,3.439
5117,1016,Region 9,200950,244,84730,2064,2.436,3.595
5118,1016,Region 9,200951,235,56498,1517,2.685,4.132
5119,1016,Region 9,200952,232,58573,1806,3.083,4.435
5120,1016,Region 9,201001,241,78196,1716,2.194,3.111
5121,1016,Region 9,201002,252,92817,1782,1.92,3.004
5122,1016,Region 9,201003,256,80326,1582,1.969,2.854
5123,1016,Region 9,201004,254,93041,2039,2.192,3.294
5124,1016,Region 9,201005,250,95225,2163,2.271,3.335
5125,1016,Region 9,201006,235,85391,2246,2.63,3.87
5126,1016,Region 9,201007,243,81665,1565,1.916,2.546
5127,1016,Region 9,201008,238,87836,2245,2.556,3.459
5128,1016,Region 9,201009,235,74779,1945,2.601,3.423
5129,1016,Region 9,201010,228,83938,1850,2.204,3.187
5130,1016,Region 9,201011,223,76444,1753,2.293,3.348
5131,1016,Region 9,201012,225,74436,1479,1.987,2.838
5132,1016,Region 9,201013,209,73831,1639,2.22,3.12
5133,1016,Region 9,201014,198,59279,1080,1.822,2.329
5134,1016,Region 9,201015,185,52431,1001,1.909,2.12
5135,1016,Region 9,201016,115,34038,528,1.551,1.831
5136,1016,Region 10,200935,38,8562,381,4.45,4.534
5137,1016,Region 10,200936,42,7903,440,5.568,4.173
5138,1016,Region 10,200937,42,9845,408,4.144,3.569
5139,1016,Region 10,200938,39,9095,507,5.574,4.709
5140,1016,Region 10,200939,43,10059,779,7.744,6.869
5141,1016,Region 10,200940,66,19448,1605,8.253,7.209
5142,1016,Region 10,200941,66,17880,1718,9.609,9.225
5143,1016,Region 10,200942,65,17961,1559,8.68,8.577
5144,1016,Region 10,200943,65,17026,1243,7.301,7.165
5145,1016,Region 10,200944,63,16532,819,4.954,5.127
5146,1016,Region 10,200945,67,17013,653,3.838,3.976
5147,1016,Region 10,200946,61,15960,452,2.832,2.912
5148,1016,Region 10,200947,61,10389,231,2.224,2.388
5149,1016,Region 10,200948,61,15834,289,1.825,1.611
5150,1016,Region 10,200949,60,13869,220,1.586,1.302
5151,1016,Region 10,200950,54,11754,171,1.455,1.496
5152,1016,Region 10,200951,57,7999,145,1.813,1.597
5153,1016,Region 10,200952,53,8071,175,2.168,2.025
5154,1016,Region 10,201001,57,14643,193,1.318,1.153
5155,1016,Region 10,201002,49,12806,168,1.312,1.24
5156,1016,Region 10,201003,51,13000,178,1.369,1.154
5157,1016,Region 10,201004,51,13172,257,1.951,1.823
5158,1016,Region 10,201005,47,12390,227,1.832,1.674
5159,1016,Region 10,201006,49,13978,229,1.638,1.442
5160,1016,Region 10,201007,49,12580,287,2.281,1.85
5161,1016,Region 10,201008,47,13926,249,1.788,1.308
5162,1016,Region 10,201009,43,11779,184,1.562,1.236
5163,1016,Region 10,201010,42,11600,165,1.422,1.175
5164,1016,Region 10,201011,43,9360,120,1.282,1.133
5165,1016,Region 10,201012,41,9065,99,1.092,0.92
5166,1016,Region 10,201013,34,8087,83,1.026,0.833
5167,1016,Region 10,201014,33,8327,80,0.961,0.762
5168,1016,Region 10,201015,27,6645,62,0.933,0.751
5169,1016,Region 10,201016,25,6344,64,1.009,0.616
5170,1017,National,200935,1360,612017,20903,3.415,3.475
5171,1017,National,200936,1376,603412,22404,3.713,4.06
5172,1017,National,200937,1390,690184,26172,3.792,4.248
5173,1017,National,200938,1326,655273,24403,3.724,4.189
5174,1017,National,200939,1344,656827,27971,4.259,4.869
5175,1017,National,200940,2011,836858,47145,5.634,6.083
5176,1017,National,200941,2080,843647,55670,6.599,7.033
5177,1017,National,200942,2102,881794,66229,7.511,7.69
5178,1017,National,200943,2119,880154,64320,7.308,7.516
5179,1017,National,200944,2133,875538,54689,6.246,6.616
5180,1017,National,200945,2123,837865,41110,4.907,5.195
5181,1017,National,200946,2097,831117,31485,3.788,4.041
5182,1017,National,200947,2088,639211,22031,3.447,3.518
5183,1017,National,200948,2052,799052,21628,2.707,2.731
5184,1017,National,200949,2018,757737,18701,2.468,2.471
5185,1017,National,200950,1940,706774,16189,2.291,2.332
5186,1017,National,200951,1864,519166,13764,2.651,2.577
5187,1017,National,200952,1869,564848,15075,2.669,2.564
5188,1017,National,201001,1929,701839,13913,1.982,1.882
5189,1017,National,201002,1941,746973,13519,1.81,1.848
5190,1017,National,201003,1981,741277,14069,1.898,1.858
5191,1017,National,201004,1954,759314,14385,1.894,1.944
5192,1017,National,201005,1919,743610,15246,2.05,2.065
5193,1017,National,201006,1909,733382,14872,2.028,2.074
5194,1017,National,201007,1862,731852,14320,1.957,1.903
5195,1017,National,201008,1918,786878,15737,2.0,1.94
5196,1017,National,201009,1877,760156,14297,1.881,1.909
5197,1017,National,201010,1865,748155,14028,1.875,1.878
5198,1017,National,201011,1843,716248,12422,1.734,1.754
5199,1017,National,201012,1816,719196,10977,1.526,1.555
5200,1017,National,201013,1754,677299,9965,1.471,1.513
5201,1017,National,201014,1678,675568,8093,1.198,1.23
5202,1017,National,201015,1608,682738,7785,1.14,1.167
5203,1017,National,201016,1419,616319,6855,1.112,1.04
5204,1017,National,201017,1166,523366,5103,0.975,0.708
5205,1017,Region 1,200935,96,64093,257,0.401,0.628
5206,1017,Region 1,200936,96,53552,265,0.495,0.838
5207,1017,Region 1,200937,99,73590,478,0.65,1.049
5208,1017,Region 1,200938,101,76099,622,0.817,1.069
5209,1017,Region 1,200939,102,73743,614,0.833,1.165
5210,1017,Region 1,200940,133,40591,665,1.638,1.626
5211,1017,Region 1,200941,145,38368,930,2.424,2.507
5212,1017,Region 1,200942,146,41669,1883,4.519,4.468
5213,1017,Region 1,200943,148,45199,3222,7.128,6.211
5214,1017,Region 1,200944,152,47875,4703,9.823,9.688
5215,1017,Region 1,200945,148,44846,3365,7.503,7.471
5216,1017,Region 1,200946,155,45824,2273,4.96,4.903
5217,1017,Region 1,200947,151,27742,861,3.104,2.828
5218,1017,Region 1,200948,152,39966,775,1.939,1.97
5219,1017,Region 1,200949,155,40778,595,1.459,1.324
5220,1017,Region 1,200950,138,36092,434,1.202,1.104
5221,1017,Region 1,200951,139,22963,270,1.176,1.058
5222,1017,Region 1,200952,135,23827,267,1.121,1.127
5223,1017,Region 1,201001,138,31688,276,0.871,0.782
5224,1017,Region 1,201002,143,33169,235,0.708,0.633
5225,1017,Region 1,201003,146,34664,278,0.802,0.791
5226,1017,Region 1,201004,144,38012,303,0.797,0.775
5227,1017,Region 1,201005,143,38208,352,0.921,0.843
5228,1017,Region 1,201006,142,36279,326,0.899,0.787
5229,1017,Region 1,201007,139,33120,365,1.102,0.986
5230,1017,Region 1,201008,137,35489,288,0.812,0.819
5231,1017,Region 1,201009,138,35276,234,0.663,0.658
5232,1017,Region 1,201010,136,33845,227,0.671,0.752
5233,1017,Region 1,201011,133,32601,183,0.561,0.51
5234,1017,Region 1,201012,133,34657,189,0.545,0.519
5235,1017,Region 1,201013,132,33062,191,0.578,0.576
5236,1017,Region 1,201014,124,34049,248,0.728,0.624
5237,1017,Region 1,201015,120,33532,164,0.489,0.486
5238,1017,Region 1,201016,107,27362,114,0.417,0.46
5239,1017,Region 1,201017,88,24451,67,0.274,0.257
5240,1017,Region 2,200935,53,89896,1426,1.586,2.69
5241,1017,Region 2,200936,59,91248,1775,1.945,4.108
5242,1017,Region 2,200937,56,95006,1828,1.924,3.253
5243,1017,Region 2,200938,56,100622,2133,2.12,2.92
5244,1017,Region 2,200939,57,94551,1904,2.014,2.491
5245,1017,Region 2,200940,186,117207,2397,2.045,2.151
5246,1017,Region 2,200941,194,109925,2738,2.491,3.277
5247,1017,Region 2,200942,206,125592,4776,3.803,5.726
5248,1017,Region 2,200943,202,128798,6321,4.908,7.962
5249,1017,Region 2,200944,206,126771,6258,4.936,8.125
5250,1017,Region 2,200945,208,129536,6129,4.732,6.53
5251,1017,Region 2,200946,200,127634,5010,3.925,4.754
5252,1017,Region 2,200947,199,107569,4325,4.021,4.152
5253,1017,Region 2,200948,199,121721,3846,3.16,2.869
5254,1017,Region 2,200949,190,113317,3340,2.947,2.808
5255,1017,Region 2,200950,192,112213,3172,2.827,2.366
5256,1017,Region 2,200951,182,92184,2707,2.937,2.336
5257,1017,Region 2,200952,184,97694,3000,3.071,2.313
5258,1017,Region 2,201001,178,108387,2326,2.146,1.658
5259,1017,Region 2,201002,179,109180,2257,2.067,1.819
5260,1017,Region 2,201003,189,112653,2418,2.146,1.879
5261,1017,Region 2,201004,184,109899,2066,1.88,1.643
5262,1017,Region 2,201005,177,109390,2193,2.005,1.59
5263,1017,Region 2,201006,175,106403,2197,2.065,1.774
5264,1017,Region 2,201007,172,107932,2017,1.869,1.673
5265,1017,Region 2,201008,176,102367,1706,1.667,1.539
5266,1017,Region 2,201009,180,104641,1414,1.351,1.242
5267,1017,Region 2,201010,176,105414,1481,1.405,1.35
5268,1017,Region 2,201011,174,107779,1707,1.584,1.317
5269,1017,Region 2,201012,171,108283,1618,1.494,1.405
5270,1017,Region 2,201013,168,100008,1555,1.555,1.374
5271,1017,Region 2,201014,148,103124,1242,1.204,0.994
